Date,Open,High,Low,Close,Adj Close,Volume
2018-05-19,1.758950,1.814650,1.719300,1.747920,1.747920,49493100
2018-05-20,1.748750,1.844220,1.742480,1.825650,1.825650,47072900
2018-05-21,1.827290,1.838260,1.715950,1.723800,1.723800,49624200
2018-05-22,1.730080,1.739810,1.623820,1.632110,1.632110,50660600
2018-05-23,1.634150,1.643030,1.414060,1.474340,1.474340,83679696
2018-05-24,1.486860,1.546640,1.396250,1.533340,1.533340,69067296
2018-05-25,1.535090,1.582270,1.464580,1.490680,1.490680,60063900
2018-05-26,1.492880,1.540730,1.464890,1.477510,1.477510,47325400
2018-05-27,1.476250,1.476550,1.423420,1.457580,1.457580,53187200
2018-05-28,1.458860,1.469550,1.348070,1.353130,1.353130,54854700
2018-05-29,1.355030,1.651570,1.338890,1.590120,1.590120,115233000
2018-05-30,1.590940,1.640910,1.520250,1.571640,1.571640,81370200
2018-05-31,1.573110,1.811090,1.568030,1.754080,1.754080,129956000
2018-06-01,1.756880,1.940250,1.721120,1.926570,1.926570,145124000
2018-06-02,1.931310,1.944100,1.864290,1.895770,1.895770,113447000
2018-06-03,1.894260,2.003650,1.785780,1.805400,1.805400,158540992
2018-06-04,1.807710,1.845330,1.697880,1.721250,1.721250,106403000
2018-06-05,1.729070,1.779440,1.668390,1.747950,1.747950,85746200
2018-06-06,1.749800,1.761000,1.648080,1.696880,1.696880,76212096
2018-06-07,1.698880,1.740430,1.682670,1.695370,1.695370,67262200
2018-06-08,1.693890,1.731820,1.667520,1.710410,1.710410,61671000
2018-06-09,1.708270,1.742100,1.631800,1.631800,1.631800,73081400
2018-06-10,1.628180,1.628180,1.319650,1.373880,1.373880,129431000
2018-06-11,1.366930,1.456650,1.325590,1.451830,1.451830,75875696
2018-06-12,1.439670,1.450440,1.239460,1.265950,1.265950,82151504
2018-06-13,1.261970,1.283850,1.161970,1.207930,1.207930,90333504
2018-06-14,1.211420,1.304950,1.185400,1.278410,1.278410,91436000
2018-06-15,1.279050,1.296860,1.167690,1.186820,1.186820,66535900
2018-06-16,1.184180,1.222610,1.168710,1.199050,1.199050,50766400
2018-06-17,1.199390,1.214670,1.172110,1.172720,1.172720,51911900
2018-06-18,1.172820,1.211440,1.097140,1.182320,1.182320,80223904
2018-06-19,1.181840,1.243310,1.162350,1.177460,1.177460,67955696
2018-06-20,1.178750,1.181270,1.115480,1.161490,1.161490,62804300
2018-06-21,1.162340,1.175480,1.142380,1.157940,1.157940,47678800
2018-06-22,1.157930,1.169680,0.944571,0.979912,0.979912,83652600
2018-06-23,0.982814,1.064330,0.967091,1.036210,1.036210,55770200
2018-06-24,1.037520,1.039180,0.898118,0.978262,0.978262,71093800
2018-06-25,0.978272,1.046840,0.960835,1.018500,1.018500,56410300
2018-06-26,1.021680,1.024100,0.941916,0.943099,0.943099,41734200
2018-06-27,0.941155,1.002950,0.930387,0.987045,0.987045,44753100
2018-06-28,0.987760,0.996574,0.908138,0.918937,0.918937,41007900
2018-06-29,0.921988,0.975830,0.899270,0.962835,0.962835,51143200
2018-06-30,0.964807,1.020950,0.964807,1.009770,1.009770,47707100
