Date,Open,High,Low,Close,Adj Close,Volume
2018-05-13,0.332291,0.359158,0.325970,0.356028,0.356028,17116300
2018-05-14,0.355596,0.384197,0.333540,0.368996,0.368996,55798800
2018-05-15,0.368053,0.371488,0.333211,0.335998,0.335998,20419800
2018-05-16,0.334973,0.336379,0.308866,0.326662,0.326662,20936100
2018-05-17,0.327850,0.330284,0.300915,0.303940,0.303940,14571600
2018-05-18,0.302422,0.314336,0.294569,0.312504,0.312504,14800200
2018-05-19,0.312745,0.315160,0.303839,0.307566,0.307566,10598700
2018-05-20,0.307633,0.323653,0.305548,0.321398,0.321398,13539800
2018-05-21,0.322131,0.323688,0.307844,0.311285,0.311285,12810200
2018-05-22,0.311148,0.311765,0.287475,0.287475,0.287475,12907200
2018-05-23,0.287784,0.288524,0.258562,0.261433,0.261433,20737100
2018-05-24,0.261781,0.271983,0.253679,0.271747,0.271747,14832000
2018-05-25,0.272184,0.273338,0.261342,0.263889,0.263889,10265400
2018-05-26,0.264087,0.268117,0.258198,0.259076,0.259076,8466730
2018-05-27,0.259764,0.259764,0.254830,0.256728,0.256728,8622780
2018-05-28,0.256166,0.257409,0.227476,0.228315,0.228315,14242400
2018-05-29,0.228418,0.251814,0.227359,0.238668,0.238668,21312100
2018-05-30,0.238923,0.247984,0.234813,0.241666,0.241666,15315900
2018-05-31,0.241572,0.247709,0.238188,0.245114,0.245114,12045200
2018-06-01,0.245110,0.260760,0.245110,0.254621,0.254621,17894000
2018-06-02,0.254274,0.263849,0.253176,0.263685,0.263685,12639100
2018-06-03,0.263814,0.273369,0.262839,0.263974,0.263974,16303400
2018-06-04,0.264492,0.267138,0.244076,0.249691,0.249691,14410900
2018-06-05,0.249740,0.255305,0.239512,0.252357,0.252357,15788400
2018-06-06,0.252141,0.252469,0.245758,0.250975,0.250975,16446800
2018-06-07,0.251237,0.277049,0.251237,0.254645,0.254645,56223000
2018-06-08,0.255202,0.255482,0.249063,0.252740,0.252740,17737900
2018-06-09,0.253635,0.260890,0.246138,0.246138,0.246138,19555600
2018-06-10,0.246908,0.246908,0.210542,0.216827,0.216827,23909800
2018-06-11,0.217518,0.228780,0.212021,0.222905,0.222905,22204900
2018-06-12,0.222421,0.222421,0.203848,0.206804,0.206804,16696900
2018-06-13,0.207332,0.209453,0.187027,0.189397,0.189397,18902700
2018-06-14,0.189777,0.206521,0.189777,0.204210,0.204210,16370100
2018-06-15,0.204160,0.204411,0.193153,0.194370,0.194370,10642700
2018-06-16,0.193912,0.197480,0.191503,0.195501,0.195501,8367160
2018-06-17,0.195606,0.198099,0.194448,0.194889,0.194889,7414750
2018-06-18,0.194603,0.201285,0.190948,0.197408,0.197408,10399600
2018-06-19,0.197218,0.201942,0.195592,0.198289,0.198289,10550700
2018-06-20,0.198256,0.198991,0.191565,0.194919,0.194919,13932100
2018-06-21,0.195038,0.195038,0.187767,0.188716,0.188716,15128300
2018-06-22,0.188324,0.189052,0.158450,0.164705,0.164705,23000900
2018-06-23,0.164743,0.169187,0.161337,0.164567,0.164567,13989700
2018-06-24,0.164736,0.164943,0.143032,0.152326,0.152326,18279900
2018-06-25,0.152051,0.161681,0.151838,0.158214,0.158214,15108200
2018-06-26,0.158301,0.160905,0.151495,0.151543,0.151543,11670700
2018-06-27,0.151420,0.153527,0.147422,0.152838,0.152838,10613300
2018-06-28,0.152850,0.153710,0.144583,0.145605,0.145605,9891110
2018-06-29,0.145723,0.153547,0.143613,0.151737,0.151737,11938000
2018-06-30,0.152298,0.166162,0.152242,0.164265,0.164265,19253800
2018-07-01,0.164553,0.171757,0.160668,0.171366,0.171366,24145400
2018-07-02,0.171183,0.204329,0.166479,0.204329,0.204329,38417700
2018-07-03,0.204869,0.211917,0.184958,0.188305,0.188305,36258000
2018-07-04,0.187710,0.197271,0.181511,0.189082,0.189082,22480300
2018-07-05,0.189070,0.195229,0.186852,0.190328,0.190328,16568900
2018-07-06,0.190586,0.195622,0.176075,0.191676,0.191676,23501300
2018-07-07,0.191666,0.191666,0.180126,0.189460,0.189460,9621390
2018-07-08,0.188950,0.190688,0.184091,0.184652,0.184652,7860200
2018-07-09,0.184644,0.184644,0.179831,0.179899,0.179899,7737650
2018-07-10,0.179390,0.180524,0.160648,0.163497,0.163497,12167900
2018-07-11,0.163770,0.168092,0.161329,0.167650,0.167650,8679950
2018-07-12,0.167478,0.167933,0.153680,0.156884,0.156884,8675400
2018-07-13,0.156921,0.161753,0.156921,0.159039,0.159039,7910070
2018-07-14,0.158762,0.159883,0.158075,0.158474,0.158474,5027250
2018-07-15,0.158563,0.164663,0.158165,0.162517,0.162517,6539140
2018-07-16,0.162637,0.174949,0.161699,0.174949,0.174949,11026100
2018-07-17,0.174385,0.189474,0.173120,0.185826,0.185826,15388400
2018-07-18,0.185545,0.199646,0.183832,0.188854,0.188854,21234100
2018-07-19,0.188460,0.193938,0.183009,0.187322,0.187322,15740300
2018-07-20,0.187064,0.187064,0.168250,0.169545,0.169545,12371200
2018-07-21,0.169682,0.172738,0.164968,0.171085,0.171085,8850900
2018-07-22,0.170831,0.175067,0.168268,0.170339,0.170339,8241640
2018-07-23,0.170123,0.189925,0.170086,0.174577,0.174577,18119400
2018-07-24,0.174933,0.181132,0.170505,0.180833,0.180833,14058000
2018-07-25,0.179053,0.184066,0.176737,0.181259,0.181259,12801100
2018-07-26,0.181097,0.185887,0.174981,0.177147,0.177147,11039800
2018-07-27,0.177101,0.179304,0.170321,0.177132,0.177132,12345200
2018-07-28,0.177881,0.178674,0.173859,0.178612,0.178612,31418800
2018-07-29,0.179265,0.179521,0.175417,0.176913,0.176913,30564100
2018-07-30,0.176807,0.176921,0.168255,0.172133,0.172133,11081100
2018-07-31,0.171842,0.171842,0.160455,0.162639,0.162639,12578900
2018-08-01,0.162754,0.162754,0.155134,0.159747,0.159747,9670310
2018-08-02,0.159990,0.162957,0.153122,0.153436,0.153436,17144800
2018-08-03,0.153542,0.153542,0.147170,0.151513,0.151513,19982400
2018-08-04,0.151436,0.153444,0.142764,0.145128,0.145128,9886410
2018-08-05,0.145062,0.147467,0.143080,0.146821,0.146821,6728400
2018-08-06,0.146828,0.148314,0.140351,0.141726,0.141726,8035690
